Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
105.4;0.013731;0.065758884;0.061773497;0.056193955;0.04862172;0.042245101;0.035071405;0.027020923;0.018970442;0.014068416;0.011956161
150.3;0.015022;0.070541348;0.066157423;0.060577881;0.053802723;0.047426104;0.038578545;0.028814347;0.019647957;0.015423447;0.012354699
290.5;0.026811;0.087279973;0.080504816;0.072932581;0.062172036;0.053005646;0.045433411;0.034234474;0.022437728;0.012912654;0.00669545
99.4;0.02461;0.089272667;0.082896048;0.075722351;0.065360345;0.052607107;0.043042179;0.034633012;0.023713052;0.014347393;0.008090335
229.2;0.055849;0.064563268;0.056592494;0.049817336;0.040252408;0.029452009;0.01781468;0.010760545;0.005499834;0.001426769;0.000262637
306.2;0.012584;0.058585188;0.054998339;0.050614414;0.043839256;0.037103952;0.031165726;0.02451013;0.017695118;0.012474261;0.011159083
192.6;0.049144;0.075323813;0.068150116;0.060577881;0.050614414;0.038737961;0.025386915;0.013909;0.007691797;0.003287944;0.000996347
133.8;0.036901;0.085685819;0.080903354;0.074925274;0.065758884;0.054201262;0.039853869;0.026303554;0.014148124;0.006257057;0.003439389
232.3;0.056988;0.062570575;0.054599801;0.047824643;0.038618399;0.027977416;0.016658917;0.010441714;0.005061441;0.001374958;0.0001092
126.7;0.03688;0.085685819;0.080903354;0.074925274;0.065758884;0.054201262;0.039853869;0.026343408;0.014148124;0.006257057;0.00344736
214.2;0.04805;0.076917967;0.069744271;0.062570575;0.052208569;0.040252408;0.026741946;0.014905347;0.007970774;0.003626702;0.00108004
158.3;0.015544;0.072135503;0.067751578;0.061773497;0.056193955;0.049020259;0.039574892;0.029412155;0.019767519;0.01586184;0.012394553
290.7;0.024257;0.089272667;0.082896048;0.07612089;0.065758884;0.053005646;0.04264364;0.034553305;0.023832614;0.01462637;0.008329459
395.4;0.02063;0.08528728;0.081700432;0.075722351;0.0669545;0.055396878;0.041846563;0.031444703;0.02431086;0.01637994;0.010601129
258.4;0.04898;0.075722351;0.068150116;0.06097642;0.050614414;0.03893723;0.025586184;0.014068416;0.007731651;0.003339754;0.001012288
223.9;0.035949;0.084888741;0.080504816;0.074925274;0.066157423;0.054998339;0.040650947;0.027260046;0.014985055;0.006536035;0.003674527
73.8;0.044508;0.081301893;0.074526735;0.067751578;0.057389572;0.045433411;0.031125872;0.01833278;0.008568582;0.004662903;0.001458652
70.9;0.011993;0.054201262;0.051012953;0.046629027;0.040650947;0.034075058;0.028814347;0.022876121;0.016778479;0.012075722;0.010481568
64.9;0.020517;0.08528728;0.081301893;0.075323813;0.066555961;0.055396878;0.041846563;0.031245433;0.024271006;0.016419794;0.010640983
75;0.0338;0.081700432;0.078910661;0.074526735;0.0669545;0.056592494;0.04264364;0.02925274;0.016898041;0.007970774;0.004144802
232.6;0.042702;0.083294587;0.076917967;0.069744271;0.059780804;0.047426104;0.033357688;0.020126204;0.009365659;0.005141149;0.001928927
83.9;0.012449;0.057389572;0.054201262;0.049418798;0.043042179;0.03646629;0.030647625;0.024151445;0.017495849;0.012394553;0.010999668
336.1;0.011975;0.053802723;0.050614414;0.046629027;0.040650947;0.03399535;0.02873464;0.022836267;0.016738625;0.012035868;0.010481568
102.5;0.035322;0.084091664;0.080504816;0.074925274;0.066555961;0.055396878;0.041448024;0.027857855;0.015543009;0.006934573;0.003825971
231.5;0.053953;0.067751578;0.059780804;0.053005646;0.043042179;0.031962803;0.019727665;0.011198937;0.00617735;0.00180538;0.000498173
390.5;0.019218;0.082497509;0.078512122;0.073331119;0.065758884;0.054998339;0.042245101;0.029651279;0.023752906;0.016738625;0.011278645
330.1;0.016598;0.075722351;0.069345732;0.065758884;0.060179342;0.05181003;0.041049485;0.030129525;0.020843574;0.016499502;0.012235138
208.8;0.05111;0.072534042;0.064961807;0.057389572;0.047426104;0.035908336;0.022995682;0.012115576;0.007133843;0.00267818;0.000813019
96.6;0.031115;0.080106277;0.072932581;0.070939887;0.065758884;0.056991033;0.044636333;0.031444703;0.019129857;0.009843906;0.004583195
110.7;0.041445;0.084490203;0.078113584;0.071338426;0.061374958;0.049020259;0.034872136;0.021401528;0.010282298;0.00545998;0.002247758
186.8;0.039839;0.08528728;0.079707738;0.072932581;0.062969113;0.051012953;0.036824975;0.02307539;0.01163733;0.005818665;0.00267818
341;0.024787;0.089272667;0.082497509;0.075323813;0.064961807;0.052208569;0.043440717;0.034672866;0.023633344;0.014267685;0.007970774
189.7;0.059239;0.058585188;0.051012953;0.044237795;0.035390236;0.025227499;0.014347393;0.00968449;0.00422451;0.001203587;3.99E-43
234.4;0.020256;0.084888741;0.080903354;0.075323813;0.066555961;0.055396878;0.042245101;0.030767187;0.024151445;0.016499502;0.010800399
195.9;0.048988;0.075722351;0.068150116;0.06097642;0.050614414;0.03893723;0.025586184;0.014068416;0.007731651;0.003335769;0.001008303
269.8;0.033064;0.080106277;0.077715045;0.073729658;0.0669545;0.056991033;0.043440717;0.029890402;0.017495849;0.008488874;0.004304218
152.2;0.043956;0.08209897;0.075323813;0.068150116;0.058186649;0.04583195;0.031803388;0.018890734;0.008608436;0.004822318;0.001602126
201.1;0.049858;0.074128197;0.0669545;0.059382265;0.049418798;0.03770176;0.02451013;0.013271338;0.007492527;0.003064763;0.000932581
108.5;0.056003;0.064164729;0.056592494;0.049418798;0.040252408;0.029292594;0.017655264;0.010720691;0.005420126;0.001418798;0.000242312
87.2;0.059732;0.057389572;0.050215875;0.043440717;0.034672866;0.024629691;0.014227831;0.009525075;0.004065095;0.001155762;3.99E-43
180.3;0.054148;0.067353039;0.059780804;0.052607107;0.043042179;0.031683826;0.019528396;0.011159083;0.006097642;0.001745599;0.000474261
119.3;0.03517;0.083693125;0.080106277;0.074925274;0.066555961;0.055396878;0.041448024;0.02801727;0.015702424;0.007054135;0.00386184
221.4;0.010294;0.036904683;0.03471272;0.031883095;0.028176685;0.024071737;0.020843574;0.016619063;0.012753238;0.009804052;0.008329459
168.8;0.010754;0.041846563;0.0391365;0.036545998;0.032042511;0.026981069;0.023155098;0.018412488;0.014028562;0.010561275;0.008887413
383.1;0.014797;0.069744271;0.065360345;0.060179342;0.053005646;0.046629027;0.038100299;0.028415809;0.019488542;0.015224178;0.012314846
68.4;0.03768;0.085685819;0.080504816;0.074526735;0.065360345;0.053005646;0.039056792;0.025506476;0.013470608;0.00617735;0.003244105
144.2;0.021424;0.086881435;0.082497509;0.07612089;0.0669545;0.055396878;0.041448024;0.032600465;0.024470276;0.016061109;0.010122883
198;0.010635;0.040650947;0.037980737;0.03543009;0.031125872;0.0262637;0.022597144;0.017934241;0.013709731;0.010362006;0.008767851
241.8;0.016011;0.073729658;0.068947194;0.063367652;0.05778811;0.050215875;0.040252408;0.029810694;0.019767519;0.016220525;0.012354699
196.2;0.010761;0.041846563;0.039176353;0.036625706;0.032082365;0.027020923;0.023194952;0.018452341;0.014068416;0.010561275;0.008887413
155.5;0.059978;0.056991033;0.049817336;0.043440717;0.034314181;0.02431086;0.014187977;0.009405513;0.003977416;0.00113185;3.99E-43
238.7;0.039503;0.085685819;0.079707738;0.073331119;0.063367652;0.051411491;0.03718366;0.023473929;0.011916307;0.005898373;0.002765859
112.3;0.012972;0.061374958;0.05778811;0.052607107;0.04583195;0.038977084;0.032520757;0.025466622;0.018173364;0.012912654;0.011477914
399.7;0.025936;0.08847559;0.081700432;0.074128197;0.063766191;0.050614414;0.044636333;0.034553305;0.022995682;0.013510462;0.007253404
109.9;0.055508;0.064961807;0.057389572;0.050215875;0.040650947;0.029930256;0.018173364;0.010880106;0.005619396;0.001438725;0.000307672
61.4;0.054893;0.066157423;0.058186649;0.051411491;0.041846563;0.030727333;0.018811026;0.010999668;0.005818665;0.001522418;0.000384988
246.4;0.042558;0.083693125;0.076917967;0.07014281;0.060179342;0.047824643;0.033556958;0.020285619;0.009485221;0.005181003;0.001964796
358.7;0.022303;0.08847559;0.082896048;0.076519429;0.0669545;0.054998339;0.040650947;0.033556958;0.024430422;0.015702424;0.009564929
284.2;0.021701;0.087678512;0.082896048;0.076519429;0.0669545;0.054998339;0.041448024;0.032919296;0.024470276;0.015941548;0.009963467
116.7;0.037422;0.085685819;0.080504816;0.074526735;0.065360345;0.053404185;0.039335769;0.025785453;0.013709731;0.006217204;0.003307871
211.3;0.04774;0.077316506;0.07014281;0.062969113;0.052607107;0.040650947;0.027140485;0.015224178;0.008050482;0.003726337;0.001103952
349.4;0.027345;0.086084357;0.079707738;0.072135503;0.061374958;0.053802723;0.045433411;0.03399535;0.02203919;0.012553969;0.006376619
275.7;0.056713;0.062969113;0.055396878;0.048223182;0.039016938;0.028336101;0.016937894;0.010521421;0.005181003;0.0013909;0.000146662
116.8;0.034126;0.082497509;0.0793092;0.074526735;0.0669545;0.056193955;0.04264364;0.028973763;0.016619063;0.007771504;0.004104949
199.9;0.021911;0.087678512;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.033158419;0.024470276;0.01586184;0.009804052
218.7;0.036562;0.08528728;0.080903354;0.074925274;0.065758884;0.054599801;0.040252408;0.026662238;0.014466955;0.006296911;0.003527067
256.3;0.02476;0.089272667;0.082497509;0.075323813;0.064961807;0.052208569;0.043440717;0.034672866;0.023633344;0.014267685;0.007970774
129.2;0.036599;0.08528728;0.080903354;0.074925274;0.066157423;0.054201262;0.040252408;0.026622385;0.014427101;0.006296911;0.003515111
184.6;0.035379;0.084091664;0.080504816;0.074925274;0.066555961;0.055396878;0.041448024;0.027818001;0.015503155;0.006894719;0.00381003
254;0.034956;0.083693125;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028216539;0.015901694;0.007173696;0.003909665
138.1;0.055575;0.064961807;0.056991033;0.050215875;0.040650947;0.029810694;0.018093657;0.010840252;0.005579542;0.001434739;0.000299303
151.7;0.046517;0.078512122;0.072135503;0.064961807;0.054599801;0.04264364;0.028615078;0.01637994;0.008289605;0.004104949;0.001163733
266;0.054986;0.066157423;0.058186649;0.051012953;0.041448024;0.030607772;0.018691465;0.010999668;0.005818665;0.001498505;0.000373829
142.8;0.050246;0.073729658;0.066157423;0.058983726;0.04862172;0.037143806;0.024031883;0.012912654;0.007372966;0.002945201;0.000896712
393.9;0.02175;0.087678512;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.032999004;0.024470276;0.015901694;0.009923613
305.6;0.013356;0.063766191;0.059780804;0.054599801;0.047027566;0.040650947;0.033835935;0.026303554;0.018611757;0.013510462;0.011756891
170.4;0.02421;0.089272667;0.082896048;0.07612089;0.065758884;0.053005646;0.04264364;0.034553305;0.023832614;0.01462637;0.008329459
254.4;0.031587;0.078910661;0.074526735;0.071736964;0.066157423;0.056991033;0.044636333;0.031086018;0.018731318;0.009525075;0.004543341
141.3;0.039184;0.085685819;0.080106277;0.073331119;0.063766191;0.05181003;0.037542345;0.023832614;0.012195284;0.005938227;0.002853537
258;0.015654;0.072534042;0.068150116;0.062172036;0.056592494;0.049418798;0.039774161;0.029491863;0.019767519;0.015981402;0.012394553
198.8;0.057144;0.062172036;0.054599801;0.047824643;0.038379276;0.027778147;0.016499502;0.01040186;0.005021588;0.001366988;8.81E-05
106.5;0.018523;0.080106277;0.076519429;0.072135503;0.064563268;0.054599801;0.042245101;0.029890402;0.023234806;0.016818333;0.01163733
112.6;0.027344;0.086084357;0.079707738;0.072135503;0.061374958;0.053802723;0.045433411;0.03399535;0.02203919;0.012553969;0.006376619
84.6;0.048821;0.075722351;0.068548655;0.06097642;0.051012953;0.039176353;0.025785453;0.014227831;0.007771504;0.003387579;0.001024244
241.4;0.0534;0.068947194;0.06097642;0.053802723;0.043839256;0.032680173;0.020365327;0.011278645;0.006376619;0.001972767;0.000565925
191;0.011322;0.047824643;0.044237795;0.041448024;0.036227167;0.030328794;0.025865161;0.020564596;0.015383593;0.011398207;0.009604782
303.5;0.019915;0.084091664;0.080504816;0.074526735;0.066157423;0.055396878;0.042245101;0.030089671;0.024071737;0.01657921;0.010959814
264.8;0.053238;0.068947194;0.06097642;0.053802723;0.044237795;0.032879442;0.020564596;0.011318499;0.006416473;0.002024577;0.000585852
248.3;0.052363;0.070541348;0.062570575;0.055396878;0.045433411;0.034114912;0.021560943;0.011398207;0.006735304;0.002291597;0.000681501
334;0.01194;0.053802723;0.050215875;0.046230488;0.040252408;0.033796081;0.028615078;0.022716705;0.016658917;0.012035868;0.010441714
251.9;0.036361;0.08528728;0.080504816;0.074925274;0.066157423;0.054599801;0.040252408;0.026861508;0.01462637;0.006296911;0.003574892
355;0.013506;0.064563268;0.060577881;0.055396878;0.047824643;0.041448024;0.034354035;0.026622385;0.018771172;0.013749585;0.011836599
227.7;0.022413;0.08847559;0.082896048;0.076519429;0.0669545;0.054599801;0.040650947;0.033636666;0.024430422;0.015662571;0.009485221
326.1;0.012953;0.061374958;0.057389572;0.052607107;0.045433411;0.038897376;0.032441049;0.025426769;0.018173364;0.0128728;0.011477914
215.6;0.021567;0.087279973;0.082497509;0.076519429;0.0669545;0.055396878;0.041448024;0.03275988;0.024470276;0.015981402;0.010043175
391.7;0.011903;0.053404185;0.050215875;0.04583195;0.040252408;0.033596812;0.028455663;0.022597144;0.016619063;0.011996015;0.01040186
147.4;0.058407;0.059780804;0.052208569;0.04583195;0.036545998;0.026223846;0.015224178;0.010003321;0.004543341;0.001275324;3.99E-43
75.5;0.056502;0.063367652;0.055795417;0.04862172;0.039335769;0.028615078;0.017137164;0.010601129;0.005260711;0.001398871;0.000174958
312.9;0.012296;0.056592494;0.053005646;0.04862172;0.042245101;0.035669213;0.030049817;0.023752906;0.017296579;0.012314846;0.010840252
164.5;0.011573;0.050215875;0.047027566;0.043440717;0.037940883;0.031763534;0.026981069;0.021481235;0.015941548;0.011677184;0.009963467
238.4;0.025327;0.088874128;0.082497509;0.074925274;0.064563268;0.05181003;0.044237795;0.034672866;0.023354367;0.013948854;0.007612089
212.2;0.0517;0.071736964;0.063766191;0.056592494;0.046629027;0.035071405;0.022318167;0.011597476;0.006934573;0.002494852;0.000753238
383.2;0.015774;0.072932581;0.068548655;0.062172036;0.056991033;0.049817336;0.039853869;0.029611425;0.019767519;0.016061109;0.012354699
76.7;0.016965;0.07612089;0.070939887;0.067353039;0.06097642;0.052208569;0.041448024;0.030249087;0.021441382;0.016658917;0.01215543
189.6;0.057223;0.062172036;0.054201262;0.047426104;0.038259714;0.027698439;0.016419794;0.01040186;0.004981734;0.001359017;7.73E-05
143.8;0.016492;0.075323813;0.069345732;0.065360345;0.059780804;0.051411491;0.041049485;0.030089671;0.020644304;0.016459648;0.012274992
398.4;0.011337;0.047824643;0.044636333;0.041448024;0.036346729;0.030408502;0.025944869;0.020644304;0.015423447;0.011398207;0.009644636
277.4;0.054539;0.0669545;0.058983726;0.05181003;0.042245101;0.031165726;0.019129857;0.011079376;0.00597808;0.001630023;0.000430422
376.3;0.020202;0.084490203;0.080903354;0.075323813;0.066555961;0.055396878;0.042245101;0.030647625;0.024151445;0.016539356;0.010840252
248.9;0.039814;0.08528728;0.079707738;0.072932581;0.062969113;0.051012953;0.036824975;0.023115244;0.011677184;0.005818665;0.002682165
272.1;0.013287;0.063367652;0.059382265;0.054201262;0.047027566;0.040650947;0.033596812;0.026183992;0.018571903;0.013430754;0.011717038
192.7;0.018672;0.080903354;0.076917967;0.072534042;0.064961807;0.054599801;0.042245101;0.029810694;0.023354367;0.016818333;0.011557622
179;0.052824;0.069744271;0.061773497;0.054599801;0.045034872;0.033397542;0.021002989;0.011358353;0.006575888;0.002148124;0.000629691
213.9;0.038977;0.085685819;0.080106277;0.073729658;0.064164729;0.05181003;0.037741614;0.024071737;0.012354699;0.00597808;0.002909332
226.2;0.020092;0.084490203;0.080903354;0.074925274;0.066555961;0.055396878;0.042245101;0.030448356;0.024111591;0.016539356;0.010880106
122.3;0.014973;0.070541348;0.066157423;0.060577881;0.053802723;0.047027566;0.038498838;0.02873464;0.019608104;0.01534374;0.012354699
168.5;0.010206;0.035868482;0.033756227;0.031046164;0.027339754;0.023513783;0.020325473;0.016300232;0.012474261;0.009644636;0.008249751
250.9;0.038085;0.085685819;0.080106277;0.074128197;0.064961807;0.052607107;0.038578545;0.025068084;0.013111923;0.006137496;0.003140485
141.8;0.031599;0.078910661;0.074526735;0.071736964;0.066157423;0.056991033;0.044636333;0.031046164;0.018731318;0.009525075;0.004543341
252.9;0.023704;0.089272667;0.082896048;0.07612089;0.066157423;0.053802723;0.041846563;0.034314181;0.024071737;0.014985055;0.008688143
71.3;0.023148;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040650947;0.034114912;0.024271006;0.015303886;0.009046828
204.3;0.010291;0.036864829;0.034672866;0.031883095;0.028176685;0.024031883;0.02080372;0.016619063;0.012713384;0.009804052;0.008329459
79.5;0.05625;0.063766191;0.056193955;0.049020259;0.039694454;0.028973763;0.017416141;0.010680837;0.005340418;0.001410827;0.000209233
247.1;0.034725;0.083294587;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028415809;0.016100963;0.007333112;0.003961475
238.8;0.021053;0.086482896;0.08209897;0.07612089;0.0669545;0.055396878;0.041846563;0.032082365;0.024390568;0.016220525;0.010362006
131.6;0.016017;0.073729658;0.068947194;0.063367652;0.05778811;0.050215875;0.040252408;0.029810694;0.019767519;0.016220525;0.012354699
255.6;0.0366;0.08528728;0.080903354;0.074925274;0.066157423;0.054201262;0.040252408;0.026622385;0.014427101;0.006296911;0.003515111
210.6;0.018516;0.080106277;0.076519429;0.071736964;0.064563268;0.054599801;0.042245101;0.029890402;0.023234806;0.016818333;0.01163733
173.9;0.034583;0.083294587;0.079707738;0.074925274;0.0669545;0.056193955;0.042245101;0.028575224;0.016220525;0.007452674;0.003985387
171.5;0.018363;0.079707738;0.07612089;0.071338426;0.064164729;0.054599801;0.042245101;0.030049817;0.023155098;0.016858187;0.011677184
138.8;0.045544;0.079707738;0.073331119;0.066157423;0.055795417;0.043839256;0.029810694;0.017336433;0.00844902;0.004344072;0.001191631
154.4;0.033994;0.08209897;0.0793092;0.074526735;0.0669545;0.056193955;0.04264364;0.029093324;0.016738625;0.007851212;0.004104949
105.4;0.051825;0.071338426;0.063367652;0.056193955;0.046230488;0.034872136;0.022158751;0.011477914;0.006894719;0.002454998;0.000741282
176.5;0.051854;0.071338426;0.063367652;0.056193955;0.046230488;0.034832282;0.022118897;0.01143806;0.006894719;0.002447028;0.000737297
52.2;0.048883;0.075722351;0.068548655;0.06097642;0.051012953;0.039096646;0.025705746;0.014148124;0.007771504;0.003367652;0.001020259
181;0.0548;0.066555961;0.058585188;0.051411491;0.041846563;0.030846895;0.018890734;0.011039522;0.005858519;0.001550316;0.000396546
161.4;0.016565;0.075323813;0.069345732;0.065758884;0.059780804;0.051411491;0.041049485;0.030129525;0.020763866;0.016499502;0.012235138
259;0.041321;0.084490203;0.078512122;0.071338426;0.061374958;0.049418798;0.035031551;0.021521089;0.01040186;0.005499834;0.002279641
154.2;0.047479;0.077715045;0.070541348;0.063367652;0.053005646;0.041049485;0.027459316;0.015463301;0.008090335;0.003806045;0.001119894
185.9;0.032188;0.077715045;0.07612089;0.072932581;0.066555961;0.056991033;0.044237795;0.030607772;0.018253072;0.009126536;0.004463633
336.2;0.0246;0.089272667;0.082896048;0.075722351;0.065360345;0.052607107;0.043042179;0.034633012;0.023713052;0.014387247;0.008090335
168.2;0.053607;0.068548655;0.060577881;0.053404185;0.043839256;0.032401196;0.020126204;0.011238791;0.006296911;0.001912986;0.000542013
132.6;0.03681;0.085685819;0.080903354;0.074925274;0.065758884;0.054201262;0.039853869;0.026383261;0.014227831;0.006257057;0.003463301
161.2;0.055619;0.064961807;0.056991033;0.050215875;0.040650947;0.02977084;0.018053803;0.010840252;0.005579542;0.001434739;0.000293324
108.4;0.055423;0.065360345;0.057389572;0.050614414;0.041049485;0.030009963;0.018253072;0.010880106;0.005659249;0.00144271;0.000318831
366.1;0.013115;0.062570575;0.058585188;0.053404185;0.046230488;0.0396546;0.033038858;0.025785453;0.018372634;0.013151777;0.011597476
86.8;0.049173;0.075323813;0.068150116;0.060577881;0.050215875;0.038698107;0.025347061;0.013909;0.007691797;0.003279973;0.000996347
310.8;0.018394;0.079707738;0.07612089;0.071338426;0.064164729;0.054599801;0.042245101;0.030049817;0.023155098;0.016858187;0.011677184
301.1;0.016473;0.075323813;0.069345732;0.065360345;0.059780804;0.051411491;0.041049485;0.030089671;0.02060445;0.016459648;0.012274992
96.7;0.034602;0.083294587;0.079707738;0.074925274;0.0669545;0.055795417;0.042245101;0.02853537;0.016180671;0.00741282;0.003985387
206;0.051969;0.071338426;0.063367652;0.056193955;0.046230488;0.034672866;0.021999336;0.01143806;0.006854865;0.002411159;0.00072534
228.1;0.038928;0.085685819;0.080106277;0.073729658;0.064164729;0.05181003;0.037781468;0.024151445;0.012394553;0.006017934;0.002921289
235.7;0.023782;0.089272667;0.082896048;0.07612089;0.066157423;0.053404185;0.041846563;0.034314181;0.024031883;0.014905347;0.008608436
235.9;0.024166;0.089272667;0.082896048;0.07612089;0.065758884;0.053005646;0.04264364;0.034513451;0.023832614;0.014666224;0.008369313
73.3;0.011887;0.053404185;0.049817336;0.04583195;0.039853869;0.033517104;0.028375955;0.02255729;0.01657921;0.011956161;0.010362006
239.5;0.04786;0.076917967;0.07014281;0.062570575;0.052607107;0.040650947;0.026981069;0.015104616;0.008010628;0.003686483;0.001095981
148.6;0.01937;0.082896048;0.078910661;0.073729658;0.065758884;0.054998339;0.042245101;0.029571571;0.023872468;0.016658917;0.011238791
218.3;0.035481;0.084091664;0.080504816;0.074925274;0.066555961;0.055396878;0.041448024;0.027738293;0.015423447;0.006815012;0.003786118
122.9;0.021953;0.087678512;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.033198273;0.024470276;0.01586184;0.009804052
262.9;0.034291;0.082497509;0.079707738;0.074925274;0.0669545;0.056193955;0.042245101;0.028814347;0.016459648;0.007651943;0.004065095
164.2;0.056031;0.064164729;0.056592494;0.049418798;0.039853869;0.02925274;0.01761541;0.010720691;0.005420126;0.001418798;0.000238326
96.7;0.013177;0.062969113;0.058983726;0.053802723;0.046629027;0.039853869;0.033238127;0.025944869;0.018412488;0.013231485;0.01163733
385.7;0.018705;0.080903354;0.076917967;0.072534042;0.064961807;0.054599801;0.042245101;0.029850548;0.023354367;0.016818333;0.011517768
103.5;0.041563;0.084490203;0.078113584;0.071338426;0.061374958;0.049020259;0.03471272;0.021281966;0.010202591;0.005420126;0.002219861
104.4;0.044554;0.081301893;0.074526735;0.067751578;0.057389572;0.045034872;0.031046164;0.018292926;0.008568582;0.004662903;0.001446695
81.3;0.012752;0.059780804;0.056193955;0.051411491;0.044636333;0.037940883;0.031763534;0.024908668;0.017894387;0.012553969;0.011278645
209;0.026344;0.087678512;0.081301893;0.073729658;0.062969113;0.05181003;0.045034872;0.034433743;0.022756559;0.013231485;0.007014281
215.4;0.011861;0.053005646;0.049817336;0.04583195;0.039814015;0.033357688;0.028256393;0.022477582;0.016539356;0.011956161;0.010322152
385.3;0.012285;0.056193955;0.053005646;0.04862172;0.042245101;0.035629359;0.030009963;0.023713052;0.017256725;0.012274992;0.010840252
227;0.056889;0.062570575;0.054998339;0.048223182;0.038737961;0.028096978;0.016738625;0.010481568;0.005101295;0.001378944;0.000122351
156.8;0.032696;0.078910661;0.077316506;0.073331119;0.066555961;0.056991033;0.043839256;0.030209233;0.01781468;0.008767851;0.004344072
132.7;0.056352;0.063367652;0.055795417;0.049020259;0.039535038;0.028814347;0.017296579;0.010640983;0.005300565;0.001406842;0.000195284
132;0.044076;0.081700432;0.075323813;0.068150116;0.058186649;0.04583195;0.031643972;0.018771172;0.008608436;0.004782464;0.001570242
266.8;0.050082;0.074128197;0.066555961;0.058983726;0.049020259;0.037382929;0.024231152;0.013072069;0.007452674;0.002997011;0.000912654
265.4;0.038813;0.085685819;0.080106277;0.073729658;0.064164729;0.052208569;0.037940883;0.024271006;0.012514115;0.006017934;0.002953172
93.3;0.039121;0.085685819;0.080106277;0.073331119;0.063766191;0.05181003;0.037582199;0.023912321;0.012235138;0.00597808;0.002869479
149.6;0.055453;0.065360345;0.057389572;0.050215875;0.041049485;0.02997011;0.018213218;0.010880106;0.005619396;0.001438725;0.000314846
194;0.032817;0.0793092;0.077316506;0.073729658;0.0669545;0.056991033;0.043440717;0.030089671;0.017695118;0.008688143;0.004344072
340.1;0.019108;0.08209897;0.078512122;0.073331119;0.065360345;0.054998339;0.042245101;0.029730986;0.023673198;0.016738625;0.011318499
189.7;0.011189;0.046629027;0.043042179;0.040252408;0.035270674;0.029571571;0.025267353;0.02008635;0.015104616;0.011198937;0.009405513
68.3;0.010359;0.037661906;0.035350382;0.032520757;0.028814347;0.024470276;0.021162405;0.016898041;0.012952507;0.00988376;0.008409166
249.9;0.050177;0.073729658;0.066555961;0.058983726;0.049020259;0.037223514;0.024111591;0.012992361;0.00741282;0.002965128;0.000900697
162.1;0.049628;0.074526735;0.067353039;0.059780804;0.049817336;0.038020591;0.024789107;0.013470608;0.007572235;0.0031365;0.000956493
222.5;0.04995;0.074128197;0.066555961;0.059382265;0.049020259;0.037582199;0.024390568;0.013191631;0.007492527;0.003036865;0.00092461
127.6;0.020251;0.084888741;0.080903354;0.075323813;0.066555961;0.055396878;0.042245101;0.030767187;0.024151445;0.016499502;0.010800399
218.8;0.052502;0.07014281;0.062172036;0.054998339;0.045433411;0.033915643;0.021401528;0.011398207;0.00669545;0.002247758;0.00066556
239;0.041284;0.084490203;0.078512122;0.071338426;0.061374958;0.049418798;0.035071405;0.021560943;0.010441714;0.005499834;0.002291597
83.6;0.058639;0.059382265;0.05181003;0.045433411;0.036227167;0.025944869;0.014985055;0.009923613;0.004463633;0.001255397;3.99E-43
71.1;0.036844;0.085685819;0.080903354;0.074925274;0.065758884;0.054201262;0.039853869;0.026383261;0.014187977;0.006257057;0.00345533
61.8;0.035419;0.084091664;0.080504816;0.074925274;0.066555961;0.055396878;0.041448024;0.027778147;0.015463301;0.006854865;0.003802059
198.5;0.01954;0.083294587;0.0793092;0.074128197;0.066157423;0.054998339;0.042245101;0.029491863;0.023952175;0.016658917;0.011159083
221.5;0.037058;0.085685819;0.080903354;0.074925274;0.065758884;0.053802723;0.039734308;0.026144138;0.013988708;0.006257057;0.003399535
281.1;0.02033;0.084888741;0.081301893;0.075323813;0.066555961;0.055396878;0.042245101;0.030886749;0.024191299;0.016499502;0.010760545
68.3;0.049289;0.074925274;0.067751578;0.060577881;0.050215875;0.038498838;0.025227499;0.013789439;0.007651943;0.003244105;0.000984391
244.9;0.033659;0.081301893;0.078910661;0.074526735;0.0669545;0.056592494;0.043042179;0.029372302;0.017017602;0.008090335;0.004184656
266.2;0.0164;0.074925274;0.069345732;0.064961807;0.059382265;0.051411491;0.041049485;0.030049817;0.020484889;0.016419794;0.012274992
124.8;0.05754;0.061374958;0.053802723;0.047027566;0.037821322;0.0272999;0.016100963;0.010282298;0.004862172;0.00133909;3.43E-05
276;0.046742;0.078512122;0.071736964;0.064563268;0.054201262;0.042245101;0.028336101;0.016140817;0.008249751;0.004025241;0.001155762
86.3;0.038081;0.086084357;0.080106277;0.074128197;0.064961807;0.052607107;0.038578545;0.025068084;0.013111923;0.006137496;0.003140485
182.1;0.021388;0.086881435;0.082497509;0.07612089;0.0669545;0.055396878;0.041448024;0.032560611;0.024470276;0.016061109;0.010162737
142;0.054253;0.067353039;0.059382265;0.052208569;0.04264364;0.031564264;0.019408834;0.011159083;0.006057788;0.001713716;0.000462305
