Power;Pressure;xAr;Point1_EtchRate;Point2_EtchRate;Point3_EtchRate;Point4_EtchRate;Point5_EtchRate;Point6_EtchRate;Point7_EtchRate;Point8_EtchRate;Point9_EtchRate;Point10_EtchRate
721.6;0.016272;0.53;0.658890;0.627640;0.604145;0.562736;0.508920;0.442604;0.364788;0.293832;0.225184;0.171762
1120.9;0.016614;0.43;0.934954;0.889736;0.855133;0.796517;0.728833;0.639056;0.534720;0.430290;0.339787;0.263467
393.6;0.053524;0.6;0.304874;0.273794;0.260017;0.234365;0.205380;0.165547;0.122952;0.083302;0.051832;0.030643
971;0.040148;0.53;0.904232;0.815494;0.763991;0.676820;0.586237;0.476489;0.371149;0.276123;0.189581;0.124643
962.6;0.023265;0.27;0.804682;0.753817;0.735207;0.697207;0.653465;0.584993;0.491726;0.385394;0.280789;0.201371
805.7;0.05324;0.54;0.583522;0.524147;0.496126;0.448230;0.393032;0.323726;0.250730;0.177348;0.115216;0.071273
465.8;0.012905;0.79;0.309414;0.299205;0.289804;0.272529;0.249069;0.217581;0.183809;0.149026;0.119257;0.098608
837.5;0.032888;0.1;0.714797;0.655488;0.634822;0.592129;0.534069;0.462610;0.367836;0.273189;0.183974;0.117810
569.9;0.04611;0.2;0.415491;0.376655;0.360894;0.328562;0.287957;0.235445;0.173213;0.119183;0.074129;0.044020
576.6;0.039883;0.76;0.725397;0.651473;0.599454;0.515070;0.428701;0.333029;0.245516;0.173215;0.114777;0.073858
710.5;0.03397;0.71;0.882188;0.808978;0.755880;0.665096;0.559433;0.439568;0.330800;0.234486;0.159787;0.106374
391.5;0.054927;0.68;0.314870;0.283487;0.267494;0.239104;0.206394;0.167160;0.123554;0.084789;0.053120;0.031582
1195.9;0.056735;0.76;1.262350;1.117553;1.044112;0.910381;0.751589;0.569269;0.409247;0.277921;0.180559;0.117202
598.9;0.050894;0.71;0.584957;0.520808;0.480037;0.416600;0.351389;0.278912;0.207351;0.146393;0.094926;0.059370
567.6;0.045445;0.2;0.420291;0.381429;0.365460;0.332929;0.290843;0.238679;0.176045;0.121224;0.075372;0.044992
355.8;0.047161;0.41;0.284381;0.256404;0.243224;0.221171;0.192059;0.153167;0.113428;0.076514;0.047637;0.028487
568.4;0.054985;0.12;0.313235;0.284196;0.273443;0.248407;0.215924;0.174760;0.126924;0.085664;0.051488;0.030658
341.7;0.013262;0.1;0.254298;0.243786;0.237685;0.224580;0.206468;0.181117;0.152226;0.124385;0.100518;0.081251
754.9;0.026796;0.11;0.717829;0.668080;0.648301;0.608702;0.554817;0.475927;0.383060;0.289328;0.203221;0.136507
564.6;0.030491;0.13;0.556249;0.513364;0.492496;0.451289;0.404636;0.338615;0.264603;0.189713;0.126842;0.080760
971.7;0.016169;0.23;0.746000;0.710995;0.695137;0.661339;0.617627;0.551350;0.482515;0.404269;0.319140;0.248058
309.3;0.032151;0.52;0.320117;0.293045;0.279173;0.253485;0.223263;0.185111;0.143123;0.102947;0.067789;0.044147
343.6;0.054947;0.77;0.308481;0.276839;0.258591;0.227359;0.191913;0.152998;0.111945;0.077281;0.048562;0.029251
901.1;0.027682;0.35;0.791868;0.743214;0.720889;0.674917;0.615860;0.532366;0.433300;0.328227;0.235237;0.163076
843.1;0.016009;0.25;0.687599;0.654832;0.638494;0.606268;0.561737;0.500664;0.435774;0.359078;0.279606;0.215324
773.5;0.038456;0.15;0.603215;0.555957;0.539506;0.502835;0.453030;0.382462;0.297000;0.213155;0.137015;0.085977
956.7;0.053752;0.86;1.247088;1.087026;1.017584;0.893741;0.742801;0.560306;0.390268;0.254221;0.158563;0.098214
936.5;0.027429;0.3;0.796455;0.748954;0.729026;0.686904;0.631008;0.549680;0.450338;0.343108;0.246913;0.171480
1003.2;0.012096;0.6;0.734419;0.704830;0.676879;0.631383;0.574595;0.501073;0.418634;0.338777;0.270401;0.223140
559.2;0.017117;0.27;0.528665;0.504666;0.492097;0.465783;0.431653;0.380506;0.315632;0.246508;0.182303;0.137538
794.6;0.033376;0.71;1.010426;0.918976;0.854528;0.756715;0.639348;0.503915;0.375881;0.265480;0.180602;0.120181
736.7;0.017067;0.82;0.871980;0.822751;0.777928;0.703379;0.609140;0.505964;0.394756;0.297154;0.213287;0.156396
1101.4;0.013407;0.6;0.904758;0.868487;0.830495;0.768874;0.695458;0.600667;0.495504;0.394218;0.306935;0.246290
1019.1;0.045712;0.68;1.114524;0.993274;0.920968;0.794263;0.667102;0.516564;0.380418;0.270706;0.182225;0.119365
960.9;0.025399;0.47;0.943952;0.873493;0.829950;0.756046;0.674479;0.583714;0.474928;0.362973;0.259054;0.182986
346.2;0.043558;0.71;0.334450;0.302794;0.284194;0.254519;0.219293;0.177676;0.134243;0.094269;0.061047;0.038368
365.6;0.042621;0.11;0.276537;0.251736;0.240367;0.217120;0.187660;0.148603;0.110060;0.073714;0.046181;0.027725
379.7;0.036552;0.25;0.354710;0.322604;0.307671;0.279872;0.243403;0.196911;0.149450;0.102948;0.065600;0.040868
1018.5;0.045755;0.17;0.647108;0.588329;0.572728;0.537504;0.489481;0.420555;0.326073;0.236084;0.152287;0.093358
824.9;0.020758;0.78;1.085080;1.013846;0.950240;0.854762;0.736673;0.598593;0.462749;0.337589;0.238508;0.166256
966;0.048017;0.5;0.745663;0.671503;0.632063;0.562776;0.491467;0.408494;0.320204;0.235616;0.156460;0.099504
511.3;0.039205;0.72;0.583405;0.522810;0.483870;0.426445;0.359405;0.284905;0.215530;0.153436;0.102581;0.066167
961.5;0.030148;0.32;0.813455;0.758506;0.733594;0.684416;0.623023;0.538786;0.435594;0.332584;0.236948;0.161004
877.7;0.037234;0.86;1.344941;1.201934;1.117006;0.990299;0.832210;0.642542;0.451495;0.304268;0.191917;0.120325
736;0.059881;0.32;0.409671;0.368722;0.356376;0.329443;0.291805;0.235310;0.177036;0.119307;0.072169;0.042163
436.7;0.03555;0.81;0.578567;0.525843;0.485661;0.419229;0.346386;0.273316;0.199904;0.141087;0.093142;0.060685
1003.7;0.053676;0.82;1.233524;1.077566;1.007010;0.881034;0.728984;0.548509;0.386422;0.255075;0.163189;0.103363
390.5;0.013511;0.72;0.266371;0.256203;0.248229;0.234292;0.216005;0.190419;0.160650;0.132837;0.106324;0.086554
564.7;0.059377;0.83;0.651654;0.569218;0.519369;0.438527;0.355672;0.265285;0.187975;0.125450;0.079002;0.048587
513.6;0.056136;0.11;0.267535;0.243053;0.233565;0.212519;0.187203;0.149723;0.108420;0.072894;0.044212;0.025941
777.8;0.038213;0.87;1.197697;1.075762;1.005128;0.883420;0.733901;0.558829;0.395678;0.261569;0.165444;0.103678
382.3;0.031573;0.16;0.382517;0.354335;0.337930;0.305851;0.269012;0.221189;0.167077;0.118512;0.076648;0.047836
664.8;0.026892;0.33;0.651302;0.605884;0.585087;0.545331;0.492052;0.420683;0.333389;0.252563;0.177374;0.119802
889.9;0.035678;0.59;0.939219;0.861810;0.809020;0.717281;0.611843;0.495401;0.377713;0.277906;0.191890;0.129347
398.8;0.059629;0.46;0.256847;0.229295;0.218394;0.196928;0.171674;0.137182;0.099548;0.066033;0.039608;0.024289
1140.4;0.032792;0.11;0.829907;0.768305;0.751848;0.715376;0.666884;0.585584;0.483608;0.371431;0.261762;0.176104
468.7;0.031302;0.13;0.463978;0.429995;0.412359;0.376720;0.331477;0.275442;0.210733;0.150093;0.097017;0.061765
539.6;0.020661;0.42;0.541995;0.511397;0.494486;0.465257;0.425047;0.369122;0.300063;0.228712;0.164698;0.118084
1018;0.019662;0.88;1.383600;1.313447;1.242505;1.121473;0.970283;0.793550;0.611214;0.446255;0.301497;0.209813
738.8;0.051638;0.53;0.540439;0.487254;0.463668;0.420181;0.370547;0.305520;0.236457;0.166690;0.107696;0.066381
992.1;0.046332;0.83;1.342190;1.203474;1.121467;0.973862;0.802822;0.620917;0.435184;0.290180;0.182422;0.115463
656.4;0.036487;0.36;0.574197;0.525584;0.503749;0.460731;0.413003;0.348408;0.274058;0.197371;0.131898;0.084073
545.6;0.051454;0.33;0.373279;0.337483;0.322921;0.295124;0.260983;0.210929;0.156312;0.105428;0.065373;0.038491
333.5;0.035594;0.8;0.393706;0.357647;0.331602;0.293451;0.248596;0.197482;0.149263;0.105958;0.070964;0.045976
906;0.037598;0.72;1.144958;1.039001;0.969019;0.849336;0.706940;0.545766;0.403429;0.281371;0.189534;0.125889
686.6;0.020664;0.42;0.661620;0.621385;0.597664;0.558227;0.511103;0.451482;0.374062;0.289127;0.208778;0.151293
706.6;0.039391;0.81;0.994288;0.903944;0.836497;0.723148;0.590543;0.450803;0.322449;0.220299;0.142238;0.092527
417.1;0.041495;0.69;0.421050;0.379229;0.354360;0.314644;0.270940;0.220155;0.167109;0.119527;0.077785;0.049121
383.1;0.037765;0.2;0.345555;0.314554;0.299246;0.270747;0.233833;0.190284;0.142017;0.098012;0.061149;0.037993
307;0.016379;0.5;0.277477;0.263448;0.256142;0.241170;0.221245;0.192853;0.158769;0.124435;0.093857;0.071932
680.8;0.01846;0.31;0.629294;0.595856;0.574750;0.542667;0.503910;0.450254;0.377460;0.296148;0.218178;0.161827
890;0.01005;0.57;0.468029;0.456351;0.444190;0.421831;0.389884;0.347110;0.301334;0.256297;0.217528;0.190476
950.6;0.030908;0.28;0.791486;0.735896;0.712898;0.666323;0.607877;0.527323;0.423491;0.324853;0.229746;0.155414
778.1;0.034424;0.86;1.215532;1.100867;1.022201;0.885910;0.747178;0.580202;0.410306;0.278319;0.176254;0.112190
397.9;0.017993;0.15;0.428854;0.403866;0.390255;0.363565;0.327977;0.279682;0.223451;0.172193;0.126305;0.092897
868.6;0.043342;0.25;0.610404;0.556332;0.539292;0.502523;0.454723;0.388153;0.301679;0.218231;0.141057;0.086995
413.8;0.010896;0.6;0.199593;0.193545;0.189243;0.181283;0.169689;0.153457;0.135672;0.118328;0.101292;0.088795
420.9;0.015984;0.33;0.399556;0.379720;0.369403;0.349197;0.320721;0.280186;0.230886;0.180449;0.135579;0.103604
388.7;0.057606;0.21;0.208221;0.189828;0.182595;0.166036;0.144224;0.113377;0.083195;0.054278;0.033100;0.020929
427.8;0.058793;0.25;0.231874;0.209779;0.202093;0.184347;0.160736;0.126969;0.092851;0.060870;0.036881;0.022956
451.4;0.011546;0.87;0.238205;0.229841;0.221335;0.208276;0.191482;0.170135;0.144485;0.121048;0.099206;0.083792
932.9;0.010112;0.28;0.493840;0.480585;0.469389;0.449067;0.420446;0.380468;0.332520;0.290947;0.254014;0.225567
800.2;0.028986;0.66;0.976993;0.893189;0.832968;0.736367;0.634307;0.519031;0.396423;0.289050;0.198634;0.136349
466;0.05522;0.66;0.366887;0.330499;0.312596;0.279953;0.241480;0.196370;0.145652;0.101290;0.063644;0.037975
490.8;0.044018;0.78;0.581842;0.520880;0.481985;0.416009;0.341498;0.265519;0.196184;0.136672;0.088602;0.056378
369.6;0.028941;0.55;0.395870;0.364931;0.348567;0.317762;0.279093;0.232109;0.182203;0.133871;0.091205;0.060442
1122.4;0.041598;0.56;1.080551;0.974071;0.909781;0.799024;0.679442;0.547140;0.415819;0.308118;0.211838;0.141320
936;0.022163;0.52;0.955972;0.894557;0.847844;0.774122;0.687326;0.582736;0.479620;0.372269;0.270080;0.192354
802;0.038571;0.79;1.104885;1.006108;0.935414;0.814988;0.671696;0.509937;0.370674;0.252272;0.165523;0.108065
582.1;0.059086;0.46;0.363951;0.326627;0.314053;0.289033;0.254471;0.204712;0.153653;0.103981;0.062571;0.036416
449.6;0.052484;0.41;0.316399;0.286132;0.274566;0.250551;0.218867;0.174634;0.129715;0.087344;0.053216;0.031347
860.2;0.024172;0.58;0.950939;0.880177;0.832952;0.751916;0.655317;0.550035;0.444095;0.334024;0.237323;0.166698
1189.1;0.044123;0.34;0.811626;0.738455;0.706620;0.645389;0.576744;0.495293;0.399592;0.298872;0.205085;0.133112
453.4;0.027906;0.18;0.482895;0.445195;0.424361;0.386218;0.344583;0.288046;0.224706;0.162419;0.109304;0.070572
532;0.059346;0.4;0.325418;0.292163;0.280103;0.255355;0.221728;0.179654;0.131267;0.088610;0.053084;0.030967
657.1;0.014199;0.28;0.543400;0.522127;0.506731;0.478659;0.439726;0.391186;0.337102;0.276704;0.217083;0.171633
858.6;0.046941;0.48;0.653565;0.588910;0.556960;0.504198;0.446208;0.372844;0.291307;0.213402;0.140421;0.088309
438.9;0.017083;0.35;0.430554;0.408880;0.397546;0.374703;0.343613;0.299265;0.245001;0.189521;0.140651;0.105582
643.2;0.031895;0.76;0.865265;0.787079;0.727323;0.643185;0.542359;0.426960;0.317066;0.222854;0.150089;0.099701
445;0.027519;0.69;0.505218;0.470318;0.445986;0.403083;0.351532;0.288614;0.225409;0.164436;0.114714;0.077853
982.3;0.033925;0.22;0.771905;0.710270;0.688345;0.645763;0.590298;0.506601;0.414267;0.313897;0.215075;0.143215
1084;0.03937;0.15;0.743353;0.680725;0.662014;0.619781;0.572894;0.499967;0.403575;0.299048;0.201637;0.128781
615.7;0.01729;0.53;0.585318;0.554163;0.531190;0.495621;0.448808;0.388658;0.325030;0.257480;0.192521;0.144027
917;0.055267;0.7;0.888925;0.788618;0.728195;0.625675;0.514525;0.402747;0.294953;0.210214;0.138444;0.088294
564.7;0.04201;0.77;0.703324;0.628684;0.576682;0.496637;0.412163;0.317019;0.233558;0.162973;0.107735;0.069078
777.6;0.018147;0.68;0.854056;0.799722;0.756344;0.692227;0.610198;0.510738;0.408676;0.312323;0.232305;0.169635
1049.2;0.038296;0.81;1.489052;1.324883;1.243913;1.104592;0.930481;0.720785;0.512836;0.347174;0.223069;0.143136
837.7;0.056581;0.23;0.472592;0.423941;0.408619;0.377566;0.338977;0.278136;0.207683;0.141095;0.087400;0.051411
601.8;0.049155;0.26;0.417232;0.377350;0.361962;0.330144;0.291777;0.238676;0.175809;0.120858;0.075143;0.044218
569.3;0.044284;0.81;0.750046;0.669050;0.611845;0.524359;0.429618;0.324486;0.233991;0.159746;0.104125;0.066165
707.3;0.033311;0.47;0.675067;0.619485;0.589313;0.536129;0.475786;0.397591;0.313702;0.233493;0.159253;0.105733
