Power;Pressure;xAr;Point1_EtchRate;Point2_EtchRate;Point3_EtchRate;Point4_EtchRate;Point5_EtchRate;Point6_EtchRate;Point7_EtchRate;Point8_EtchRate;Point9_EtchRate;Point10_EtchRate
663.1;0.052818;0.13;0.389136;0.353788;0.341694;0.313880;0.276290;0.221005;0.163879;0.109467;0.067835;0.040143
409.8;0.054989;0.36;0.268129;0.243523;0.232654;0.209820;0.181254;0.145826;0.105148;0.070930;0.042792;0.025349
541.6;0.020893;0.67;0.587109;0.554139;0.527125;0.479939;0.424028;0.359807;0.292204;0.221175;0.158879;0.112911
532.1;0.013849;0.79;0.427003;0.409710;0.392371;0.363555;0.328693;0.283625;0.233758;0.185365;0.143860;0.115288
598.5;0.033711;0.5;0.584299;0.535990;0.508841;0.464093;0.408897;0.339771;0.267503;0.197091;0.133625;0.086572
437;0.051751;0.9;0.613519;0.551912;0.504144;0.424284;0.335325;0.248455;0.169764;0.111488;0.068070;0.041394
613.2;0.03347;0.44;0.582590;0.535217;0.511284;0.468733;0.414056;0.347524;0.273798;0.201864;0.136645;0.088334
409.5;0.030689;0.31;0.420928;0.387073;0.369203;0.338165;0.299330;0.247950;0.192644;0.137532;0.091091;0.058585
1095.7;0.035137;0.48;1.007762;0.930137;0.880516;0.792582;0.690344;0.570931;0.447046;0.335703;0.237181;0.161754
384.9;0.016272;0.23;0.383737;0.364461;0.353139;0.331478;0.301742;0.260870;0.212537;0.163734;0.124140;0.093671
1137;0.016614;0.23;0.818351;0.781296;0.764170;0.728967;0.682470;0.615960;0.535943;0.454775;0.363567;0.285031
659.1;0.053524;0.31;0.422114;0.379350;0.364599;0.333354;0.297781;0.243211;0.180656;0.122872;0.076182;0.044796
342.7;0.040148;0.71;0.348946;0.314447;0.295034;0.263138;0.227582;0.185374;0.140495;0.100261;0.065365;0.041408
608.1;0.023265;0.59;0.655976;0.609412;0.577057;0.527775;0.471732;0.404285;0.324080;0.244159;0.172299;0.121570
962.4;0.05324;0.87;1.277737;1.113852;1.039628;0.916282;0.764957;0.580050;0.402148;0.262447;0.162158;0.099626
1015.2;0.012905;0.72;0.876497;0.841777;0.802696;0.735027;0.654283;0.560466;0.454491;0.359556;0.278045;0.219930
790.4;0.032888;0.56;0.816047;0.753412;0.711089;0.638752;0.553780;0.456367;0.353608;0.261787;0.181965;0.122642
917.6;0.04611;0.46;0.694262;0.627585;0.594541;0.535704;0.473993;0.397583;0.313391;0.230480;0.152447;0.096259
1104.3;0.02695;0.33;0.913980;0.851278;0.822634;0.770315;0.710278;0.623939;0.515583;0.399655;0.290646;0.205966
349.3;0.030061;0.7;0.388982;0.356841;0.336529;0.302042;0.264466;0.217154;0.168189;0.123480;0.084274;0.056770
573.3;0.036349;0.18;0.508474;0.465068;0.446174;0.409775;0.361830;0.302014;0.229003;0.163185;0.104662;0.064505
341.6;0.054712;0.19;0.194948;0.176031;0.168778;0.153274;0.132348;0.103759;0.076240;0.049890;0.030599;0.019374
475.9;0.048918;0.69;0.434278;0.389903;0.364399;0.324383;0.278091;0.223690;0.169202;0.118017;0.075909;0.047054
948.1;0.013468;0.38;0.688900;0.665657;0.646600;0.612106;0.567302;0.504747;0.429007;0.353568;0.289382;0.237039
949.6;0.023939;0.56;1.031866;0.953344;0.901730;0.817080;0.713641;0.596617;0.484218;0.367713;0.262895;0.184664
1090;0.028968;0.34;0.903751;0.841245;0.813731;0.761182;0.694999;0.603960;0.494518;0.376646;0.273096;0.191372
824.2;0.053234;0.67;0.764188;0.679448;0.627746;0.542866;0.454654;0.360622;0.269281;0.192718;0.126800;0.080122
363.6;0.030998;0.39;0.376772;0.345707;0.329867;0.301095;0.265887;0.220106;0.170809;0.122252;0.080769;0.052194
1130.5;0.021994;0.67;1.375568;1.278944;1.204680;1.087175;0.941575;0.771833;0.600423;0.447162;0.319844;0.225176
1189.2;0.057316;0.81;1.345531;1.186784;1.112438;0.975352;0.810109;0.611589;0.434732;0.287140;0.183455;0.116957
334;0.048184;0.64;0.287652;0.260863;0.247446;0.222081;0.191967;0.156389;0.115977;0.080521;0.050820;0.030665
1096.7;0.037941;0.65;1.253437;1.138046;1.065572;0.940174;0.790384;0.618316;0.463268;0.328656;0.225629;0.152049
1122;0.019192;0.66;1.280230;1.207192;1.141471;1.030780;0.899171;0.750022;0.592093;0.445246;0.327350;0.237406
1016.6;0.034897;0.74;1.363681;1.229818;1.145069;1.004969;0.852347;0.668962;0.483338;0.338405;0.224894;0.148734
388.8;0.035892;0.63;0.396320;0.363062;0.342985;0.306936;0.267754;0.221041;0.170808;0.122299;0.081301;0.052482
535.7;0.059712;0.52;0.345988;0.310739;0.297670;0.273082;0.239788;0.192393;0.144407;0.097829;0.058841;0.034062
601.8;0.052743;0.37;0.405673;0.365122;0.350156;0.319667;0.284011;0.232544;0.172599;0.118015;0.073268;0.043083
911.8;0.05812;0.85;1.105505;0.985532;0.917870;0.794825;0.649635;0.486670;0.340002;0.222333;0.137971;0.086057
422.9;0.043947;0.3;0.342434;0.311348;0.296387;0.267312;0.233580;0.189497;0.139022;0.095956;0.059864;0.035702
949.1;0.030175;0.51;0.949943;0.872572;0.823544;0.751215;0.663386;0.554488;0.437741;0.324849;0.229920;0.158708
396.1;0.056749;0.69;0.313832;0.281695;0.265363;0.237183;0.205046;0.164857;0.122133;0.083036;0.051864;0.030727
888.4;0.033974;0.3;0.739298;0.679247;0.654309;0.608007;0.550487;0.467556;0.378677;0.285181;0.194936;0.129076
744.8;0.02159;0.78;0.982294;0.920291;0.864548;0.771798;0.659767;0.540429;0.412679;0.304875;0.211689;0.147530
1001.1;0.029815;0.53;1.038235;0.949084;0.893957;0.803122;0.708650;0.591258;0.462781;0.345144;0.243614;0.169021
943.5;0.045254;0.83;1.292765;1.164126;1.084288;0.940847;0.774013;0.595538;0.418088;0.279165;0.175814;0.111624
1113.3;0.037928;0.38;0.888694;0.808052;0.770171;0.700985;0.625852;0.527709;0.423376;0.322340;0.223456;0.149969
1101.8;0.047832;0.85;1.485001;1.327263;1.241351;1.084489;0.902959;0.704119;0.495726;0.326843;0.201200;0.126799
600.7;0.059774;0.84;0.713499;0.623379;0.569749;0.479250;0.388757;0.289269;0.202083;0.134250;0.084533;0.052173
928.9;0.058122;0.57;0.658484;0.584901;0.551425;0.492331;0.426730;0.346709;0.268240;0.191383;0.124001;0.076216
478;0.036753;0.18;0.433029;0.393848;0.375199;0.343066;0.301833;0.246267;0.186643;0.129399;0.082868;0.051137
327.5;0.058194;0.39;0.200373;0.182752;0.174996;0.158437;0.137020;0.107343;0.078427;0.051124;0.030751;0.019543
969.7;0.015781;0.32;0.757995;0.724595;0.706197;0.669382;0.619682;0.551433;0.468393;0.391726;0.310535;0.242491
750;0.012572;0.31;0.545470;0.526150;0.511713;0.485429;0.448446;0.398455;0.341366;0.288489;0.235494;0.194845
731.9;0.025217;0.28;0.694498;0.649918;0.630476;0.592114;0.541469;0.468605;0.379273;0.287661;0.204168;0.141165
1114.3;0.03901;0.1;0.754044;0.691822;0.675049;0.634243;0.589923;0.515976;0.416723;0.308776;0.207957;0.132501
848.9;0.036548;0.81;1.237207;1.104025;1.027579;0.906284;0.756590;0.581670;0.416562;0.282374;0.183763;0.118668
855.9;0.05506;0.46;0.549775;0.496615;0.474156;0.434788;0.387631;0.320995;0.250067;0.176900;0.112622;0.067702
1073.5;0.037028;0.56;1.084422;0.991828;0.931165;0.826453;0.704823;0.568834;0.435235;0.321035;0.223364;0.151796
1024.9;0.031599;0.35;0.862837;0.799281;0.768940;0.712262;0.643284;0.553316;0.445530;0.340331;0.242497;0.165288
464.6;0.045621;0.89;0.686671;0.610769;0.556444;0.474942;0.384122;0.283362;0.198066;0.129341;0.081478;0.050362
515.9;0.010834;0.87;0.252716;0.245684;0.237062;0.223081;0.204350;0.181389;0.156321;0.130874;0.109776;0.094961
1097.9;0.050046;0.63;1.033856;0.915107;0.853960;0.746567;0.622203;0.487125;0.368080;0.264071;0.178143;0.116612
325.8;0.017125;0.68;0.285533;0.271346;0.261604;0.244826;0.224490;0.197400;0.163353;0.127157;0.095731;0.072307
740.9;0.033924;0.37;0.660793;0.606854;0.581218;0.536916;0.479664;0.404617;0.322738;0.240193;0.163189;0.105998
451.1;0.022842;0.52;0.475368;0.447917;0.430882;0.398881;0.358980;0.305729;0.244794;0.182556;0.130104;0.091571
1180.8;0.028455;0.32;0.944446;0.882130;0.851119;0.798145;0.733308;0.642577;0.529885;0.409331;0.298429;0.211328
941.4;0.043088;0.67;1.042680;0.936255;0.868323;0.751246;0.628747;0.492143;0.363680;0.261454;0.176129;0.115317
750.4;0.01848;0.72;0.860545;0.806003;0.759933;0.692180;0.606700;0.503987;0.400477;0.302161;0.222544;0.160726
724;0.023939;0.16;0.695431;0.656431;0.639068;0.601473;0.552283;0.479777;0.388154;0.296010;0.210953;0.146411
353.7;0.019911;0.28;0.385782;0.364974;0.350084;0.323851;0.291119;0.247111;0.196382;0.149133;0.107261;0.076237
913.8;0.019754;0.26;0.768439;0.726655;0.705277;0.664621;0.620511;0.561741;0.481968;0.386169;0.288321;0.212107
338.2;0.026342;0.6;0.367979;0.340558;0.324460;0.296086;0.262599;0.218997;0.172077;0.127778;0.088838;0.060852
364.3;0.054017;0.68;0.296391;0.267093;0.252041;0.225708;0.195095;0.157632;0.116561;0.079764;0.049925;0.029714
769.5;0.033555;0.77;1.070683;0.971108;0.898759;0.788873;0.663153;0.516964;0.376658;0.261869;0.174439;0.114953
387.1;0.030198;0.12;0.396931;0.366456;0.349622;0.317628;0.278022;0.230331;0.174405;0.124495;0.080365;0.051135
1036.3;0.018962;0.26;0.820956;0.779236;0.757424;0.718312;0.665294;0.598861;0.522384;0.428456;0.327273;0.243700
1035.8;0.058446;0.48;0.640457;0.575042;0.547297;0.495494;0.439426;0.364045;0.285570;0.204809;0.131983;0.080116
950.2;0.030373;0.4;0.847214;0.787028;0.755908;0.697932;0.627605;0.535022;0.430655;0.325352;0.231620;0.157716
434.9;0.052224;0.37;0.302033;0.274830;0.263154;0.239162;0.207702;0.165665;0.122296;0.082341;0.049757;0.029370
893.6;0.040766;0.15;0.637789;0.586459;0.571158;0.534514;0.486811;0.414773;0.324775;0.234158;0.150573;0.094407
766.7;0.028831;0.71;0.998778;0.915034;0.851335;0.748329;0.634263;0.515659;0.389826;0.280706;0.189880;0.130057
1175.7;0.053859;0.42;0.739525;0.659589;0.627437;0.570675;0.507606;0.428816;0.336036;0.248357;0.165074;0.103232
884.1;0.049243;0.64;0.831718;0.745999;0.693634;0.603539;0.504321;0.401944;0.304202;0.218847;0.144702;0.092752
1020.3;0.033248;0.54;1.034652;0.947947;0.896053;0.806224;0.698779;0.571811;0.445098;0.327643;0.230809;0.156876
708.4;0.050699;0.14;0.444369;0.401052;0.385540;0.352369;0.314167;0.255906;0.188499;0.128621;0.079782;0.046853
689.2;0.054922;0.35;0.433847;0.390056;0.375140;0.343813;0.306875;0.252176;0.188045;0.128522;0.079730;0.046885
375.1;0.026716;0.85;0.490941;0.451283;0.419909;0.373740;0.320745;0.257579;0.192465;0.138623;0.093582;0.063338
419.9;0.039832;0.4;0.374033;0.342750;0.326711;0.298047;0.261978;0.213272;0.162354;0.112101;0.072033;0.044528
456;0.0551;0.59;0.338973;0.304739;0.289355;0.261842;0.229309;0.186132;0.138492;0.094272;0.058769;0.034673
651.8;0.045103;0.55;0.549835;0.494687;0.467030;0.421394;0.370437;0.306863;0.236047;0.170530;0.111380;0.069596
1048.2;0.028873;0.76;1.461415;1.340188;1.260973;1.123941;0.951931;0.748297;0.563966;0.394959;0.264162;0.175407
354.4;0.057705;0.16;0.182390;0.164272;0.157929;0.143286;0.123853;0.098757;0.071612;0.047188;0.028466;0.018538
659.3;0.037141;0.81;0.936134;0.852520;0.789977;0.685241;0.562222;0.427508;0.310508;0.212074;0.138771;0.090408
774.2;0.037005;0.55;0.759349;0.689785;0.649292;0.578665;0.503878;0.412120;0.321032;0.237637;0.161952;0.106134
675.1;0.025555;0.26;0.662830;0.618524;0.598566;0.559610;0.508374;0.437233;0.348795;0.264965;0.186920;0.126436
891.2;0.013562;0.28;0.646665;0.625000;0.609398;0.580935;0.539994;0.482427;0.411724;0.349456;0.284460;0.231974
865.2;0.019099;0.66;0.971762;0.909143;0.858228;0.782572;0.686899;0.573357;0.456330;0.348395;0.256881;0.186107
562.8;0.014649;0.58;0.476230;0.455835;0.440219;0.412280;0.374814;0.326943;0.271708;0.220879;0.172653;0.135047
688.5;0.033174;0.57;0.714492;0.657668;0.620369;0.556938;0.482508;0.400166;0.309223;0.228272;0.157141;0.105145
605.5;0.016363;0.61;0.568454;0.540647;0.518689;0.480896;0.433597;0.374759;0.307129;0.245115;0.185964;0.141302
1156.5;0.010432;0.4;0.615227;0.599144;0.583628;0.558091;0.521744;0.470472;0.410468;0.348999;0.295581;0.260225
1128.3;0.046354;0.23;0.693522;0.627713;0.610503;0.572910;0.525330;0.453693;0.361588;0.266183;0.173930;0.108168
347.4;0.027706;0.41;0.377041;0.347620;0.330918;0.300969;0.265669;0.222646;0.173783;0.126786;0.086189;0.056439
964.1;0.049022;0.74;1.110660;0.981035;0.905599;0.787444;0.652510;0.496511;0.359228;0.248089;0.164412;0.106336
542.2;0.031833;0.42;0.537221;0.492450;0.471435;0.431073;0.380682;0.319996;0.251165;0.184635;0.124750;0.080554
680.6;0.031828;0.7;0.841093;0.765766;0.717265;0.636794;0.541487;0.431796;0.327175;0.233418;0.159840;0.106753
793.1;0.012461;0.34;0.564748;0.544039;0.529113;0.502870;0.465414;0.413987;0.351109;0.297672;0.244545;0.203363
1148.5;0.012482;0.61;0.887637;0.852301;0.817412;0.756924;0.680514;0.591808;0.489308;0.394107;0.311424;0.252123
676;0.014555;0.81;0.648062;0.621541;0.592642;0.542867;0.478756;0.402874;0.324852;0.251748;0.188067;0.145609
1184.7;0.039702;0.27;0.826421;0.749823;0.723526;0.673198;0.610318;0.526982;0.429747;0.328100;0.226361;0.147586
571.3;0.022054;0.48;0.575115;0.543115;0.523125;0.487837;0.444911;0.384578;0.311268;0.236101;0.168698;0.119869
931;0.052068;0.19;0.547173;0.498431;0.483839;0.450314;0.404014;0.337396;0.257332;0.178665;0.111088;0.066844
899.7;0.052861;0.21;0.530378;0.481550;0.466613;0.432821;0.386982;0.323601;0.244766;0.169964;0.105682;0.062881
785.2;0.058181;0.15;0.413441;0.370321;0.357928;0.330314;0.290438;0.234128;0.173959;0.116921;0.071104;0.042131
928.3;0.034445;0.16;0.734744;0.677126;0.657623;0.616169;0.559639;0.484952;0.390374;0.292877;0.198345;0.128130
899.9;0.021016;0.6;0.980572;0.925307;0.876101;0.792215;0.696300;0.584608;0.466112;0.362380;0.261766;0.187755
460.3;0.02131;0.43;0.482533;0.454639;0.439392;0.409683;0.370656;0.317691;0.255835;0.191675;0.138127;0.098253
415.2;0.036839;0.61;0.414058;0.378750;0.358042;0.320732;0.280430;0.231510;0.178883;0.128260;0.084637;0.054280
1199.2;0.048105;0.79;1.486241;1.324052;1.236364;1.077055;0.896738;0.699523;0.492958;0.332926;0.212527;0.136404
454;0.027378;0.71;0.523467;0.487818;0.462199;0.417148;0.363120;0.297438;0.231208;0.168092;0.116806;0.079604
329.3;0.033062;0.88;0.452851;0.414968;0.382958;0.331489;0.273094;0.214914;0.156848;0.109008;0.071022;0.046609
805.1;0.041966;0.73;0.987622;0.887771;0.820540;0.706622;0.583091;0.453834;0.328737;0.233063;0.154653;0.100142
1093.7;0.055867;0.85;1.348489;1.182375;1.109112;0.976529;0.815044;0.617047;0.433105;0.282252;0.176777;0.110034
902.3;0.018079;0.69;1.022457;0.958823;0.906446;0.820580;0.719893;0.601100;0.477649;0.360635;0.267196;0.195398
471.4;0.045782;0.3;0.365530;0.330863;0.315630;0.285965;0.250363;0.203549;0.149446;0.102823;0.064139;0.038104
632;0.038887;0.68;0.712468;0.639230;0.593089;0.516972;0.439772;0.348568;0.264786;0.190771;0.128274;0.083110
714.7;0.031665;0.65;0.827414;0.757666;0.712846;0.636233;0.545682;0.440390;0.338220;0.244140;0.168942;0.113436
1183.5;0.054212;0.72;1.220736;1.076262;1.004381;0.875710;0.723752;0.550414;0.401020;0.277514;0.183558;0.120097
440.8;0.029653;0.7;0.509438;0.469006;0.441798;0.395685;0.341470;0.280619;0.215222;0.157448;0.108275;0.073184
1070;0.018949;0.35;0.890133;0.842186;0.813285;0.762152;0.699962;0.615057;0.524647;0.431168;0.329341;0.246268
880.3;0.041667;0.51;0.769212;0.691370;0.652548;0.587011;0.508943;0.419751;0.329372;0.243320;0.165550;0.107500
638.6;0.0412;0.72;0.749284;0.671505;0.618847;0.535195;0.449251;0.350195;0.261649;0.185824;0.124093;0.080090
471.8;0.026397;0.56;0.507280;0.471643;0.451071;0.413718;0.366349;0.307658;0.241372;0.179718;0.125970;0.085548
685.4;0.050148;0.86;0.946144;0.834502;0.766427;0.663780;0.541643;0.401590;0.280211;0.183241;0.115564;0.071886
733.8;0.059974;0.24;0.392542;0.352723;0.340321;0.313091;0.274810;0.222913;0.164703;0.110949;0.066509;0.039093
408.6;0.059049;0.83;0.430094;0.379358;0.348638;0.297491;0.241647;0.183280;0.131730;0.089249;0.055808;0.033542
830.6;0.016352;0.7;0.871302;0.826271;0.783458;0.715082;0.627817;0.532427;0.425461;0.326124;0.244473;0.185149
503.6;0.021612;0.33;0.530600;0.499462;0.483209;0.450880;0.408356;0.349950;0.281247;0.211577;0.151203;0.106848
646.2;0.011182;0.6;0.391465;0.378945;0.367314;0.346905;0.320150;0.284437;0.243734;0.203564;0.170126;0.146283
824.7;0.040372;0.47;0.701841;0.634156;0.603047;0.546624;0.478101;0.400697;0.316319;0.233141;0.157928;0.102027
526.6;0.01554;0.2;0.486369;0.466055;0.453668;0.430440;0.398091;0.352047;0.293387;0.232133;0.174634;0.134919
561.4;0.030373;0.54;0.585230;0.539049;0.512702;0.465603;0.410051;0.342816;0.267677;0.197941;0.136374;0.091579
855.4;0.054204;0.88;1.150951;1.007709;0.941128;0.823081;0.679925;0.508990;0.353556;0.227118;0.140435;0.086049
538.8;0.037407;0.45;0.490282;0.447492;0.426205;0.389728;0.345916;0.287874;0.224033;0.161126;0.105158;0.066745
1041.9;0.02845;0.57;1.150316;1.058891;0.993664;0.885766;0.763158;0.638398;0.500188;0.371069;0.259081;0.180902
1184.4;0.020417;0.19;0.863389;0.817054;0.798696;0.760742;0.711736;0.656555;0.579430;0.478684;0.367355;0.271880
957.2;0.032047;0.26;0.784321;0.725076;0.702046;0.656212;0.599326;0.518203;0.418764;0.318196;0.223328;0.150360
609.5;0.05781;0.23;0.344322;0.307903;0.295942;0.270272;0.235106;0.190730;0.139090;0.093830;0.056142;0.032922
825.7;0.016201;0.13;0.674497;0.641249;0.626225;0.595104;0.560260;0.511149;0.443454;0.362816;0.282186;0.215323
397;0.033538;0.32;0.393280;0.360673;0.343724;0.312881;0.274166;0.227785;0.172917;0.123315;0.079823;0.050105
1115.7;0.052845;0.28;0.633925;0.575515;0.556471;0.517716;0.473700;0.402147;0.317154;0.225168;0.145637;0.089494
1091.7;0.01217;0.39;0.702149;0.680999;0.662383;0.630363;0.584682;0.523937;0.450239;0.373035;0.307979;0.262347
1036;0.044581;0.21;0.670129;0.607709;0.591582;0.555594;0.508113;0.437484;0.345848;0.252546;0.164170;0.101955
534.7;0.058949;0.9;0.722748;0.637039;0.583220;0.491410;0.391743;0.289112;0.194448;0.126181;0.076677;0.046248
834.9;0.024163;0.51;0.854992;0.794621;0.753908;0.685045;0.611035;0.527569;0.428659;0.326187;0.231815;0.163978
320.3;0.016689;0.41;0.307459;0.290820;0.282302;0.264981;0.241752;0.209194;0.171186;0.132105;0.099833;0.075438
682.7;0.044264;0.3;0.511040;0.464166;0.446542;0.411292;0.369612;0.306808;0.235325;0.164121;0.105060;0.064502
581.4;0.055473;0.39;0.377050;0.337572;0.323310;0.297962;0.263468;0.212529;0.158525;0.106883;0.065516;0.038437
445.3;0.040543;0.42;0.391118;0.357971;0.341527;0.310866;0.274682;0.224497;0.170971;0.118773;0.076285;0.047208
460.9;0.054999;0.84;0.550844;0.486591;0.442023;0.371081;0.301803;0.227106;0.161159;0.107951;0.068122;0.041967
680.6;0.019672;0.5;0.670045;0.630215;0.605403;0.560737;0.503736;0.439071;0.366667;0.285491;0.209209;0.151401
384.8;0.047721;0.59;0.323005;0.293017;0.279147;0.252010;0.218826;0.178641;0.133361;0.092671;0.058422;0.035101
838.7;0.027313;0.1;0.757317;0.704249;0.687037;0.648379;0.595952;0.516130;0.416562;0.318418;0.224751;0.151363
723.8;0.030931;0.57;0.762758;0.705446;0.668105;0.603388;0.526463;0.433637;0.339406;0.250002;0.174513;0.117780
926.4;0.017786;0.72;1.072431;1.007495;0.952921;0.863000;0.749647;0.626386;0.493343;0.371930;0.272515;0.200004
929.9;0.05095;0.63;0.842529;0.753998;0.700452;0.608381;0.510205;0.407625;0.308528;0.222919;0.147935;0.094635
874.7;0.041246;0.52;0.780796;0.701776;0.659155;0.593207;0.513936;0.422081;0.330540;0.244164;0.166520;0.108296
330.2;0.046928;0.76;0.322265;0.289687;0.271687;0.240232;0.205095;0.163257;0.122762;0.084801;0.054455;0.033904
361.9;0.050256;0.87;0.460604;0.411373;0.373350;0.313359;0.252774;0.191134;0.134753;0.090868;0.057126;0.035275
587.6;0.013361;0.35;0.470152;0.452093;0.437578;0.413269;0.378638;0.334094;0.287658;0.237104;0.188012;0.151664
777.8;0.05754;0.74;0.778885;0.683882;0.628443;0.537711;0.444467;0.342738;0.248837;0.173653;0.112946;0.070863
889;0.034879;0.33;0.738293;0.677446;0.651370;0.603209;0.543897;0.460293;0.372012;0.279928;0.191512;0.125824
666.9;0.047757;0.11;0.446252;0.403344;0.387272;0.353637;0.312128;0.254799;0.186726;0.128435;0.079694;0.047318
1038;0.04712;0.18;0.642075;0.583302;0.567598;0.531650;0.485498;0.416202;0.323640;0.232911;0.149990;0.091978
946.5;0.051556;0.36;0.591428;0.537152;0.517164;0.477396;0.432078;0.363797;0.284849;0.201510;0.130293;0.080070
1171.8;0.017825;0.34;0.921112;0.876291;0.847718;0.798707;0.734962;0.652297;0.551348;0.458669;0.359426;0.275796
778.2;0.032865;0.11;0.682546;0.625387;0.603674;0.560147;0.506168;0.434290;0.342996;0.252277;0.169346;0.107749
592.6;0.040905;0.23;0.478148;0.437915;0.419908;0.385667;0.343684;0.282081;0.214753;0.148963;0.095062;0.058376
395.1;0.056609;0.46;0.269330;0.242307;0.231299;0.208720;0.179920;0.144987;0.104839;0.070739;0.042623;0.025459
849.9;0.051754;0.71;0.872626;0.781604;0.723170;0.622344;0.511553;0.397815;0.292936;0.206899;0.135643;0.086585
1000.9;0.054771;0.65;0.895261;0.795126;0.736403;0.636812;0.530237;0.420412;0.313353;0.226422;0.150516;0.096361
681.1;0.039126;0.67;0.762844;0.685712;0.636301;0.554715;0.470463;0.373332;0.282823;0.204355;0.137604;0.089325
381.7;0.039137;0.47;0.352070;0.322536;0.307209;0.278584;0.245099;0.200190;0.152431;0.106186;0.068613;0.042647
539.8;0.052746;0.84;0.679999;0.608006;0.555698;0.468472;0.374046;0.282771;0.197829;0.134366;0.084744;0.052538
438.3;0.011743;0.89;0.238826;0.230262;0.221848;0.208072;0.190269;0.167998;0.141925;0.117954;0.096026;0.080206
552.9;0.054271;0.85;0.703141;0.627787;0.573518;0.483112;0.384319;0.289607;0.200588;0.135418;0.084988;0.052504
696.1;0.030387;0.47;0.684589;0.632782;0.604773;0.553458;0.491381;0.415039;0.325706;0.244137;0.169979;0.114574
774.4;0.011819;0.82;0.573964;0.549542;0.525535;0.484269;0.435900;0.374879;0.306850;0.246872;0.195837;0.160185
711.7;0.047307;0.41;0.515357;0.468038;0.449905;0.412942;0.370140;0.308443;0.238341;0.167642;0.107883;0.066061
1087.8;0.017741;0.58;1.098235;1.034467;0.983527;0.899107;0.796778;0.677612;0.548089;0.423187;0.321590;0.241047
766.2;0.017195;0.55;0.728162;0.692874;0.663702;0.615610;0.552926;0.477731;0.391030;0.312192;0.236274;0.177879
1149.3;0.040298;0.78;1.522435;1.374326;1.290014;1.140304;0.959003;0.738914;0.532367;0.358972;0.233722;0.151549
873.9;0.022724;0.33;0.775871;0.726619;0.702127;0.661718;0.614361;0.546191;0.455728;0.354733;0.256628;0.183910
1161.9;0.026208;0.63;1.390093;1.281472;1.204980;1.079899;0.931511;0.753118;0.586666;0.434101;0.303421;0.208817
516.6;0.03009;0.58;0.552574;0.509111;0.483147;0.437396;0.383340;0.319520;0.248519;0.183329;0.126226;0.084926
908.5;0.030319;0.63;1.069571;0.976829;0.912701;0.806555;0.697430;0.568947;0.433794;0.316892;0.218929;0.149892
560.2;0.02931;0.35;0.561708;0.520265;0.499979;0.461044;0.410390;0.343457;0.272885;0.201812;0.136761;0.090523
904.6;0.04049;0.37;0.702056;0.637565;0.610479;0.559481;0.499382;0.426314;0.339854;0.250461;0.169260;0.108837
925.6;0.018345;0.25;0.759536;0.722243;0.701672;0.664195;0.613809;0.557155;0.483145;0.392683;0.298560;0.222034
361.2;0.019405;0.18;0.398883;0.375080;0.359915;0.333080;0.298658;0.252646;0.201905;0.152781;0.110472;0.078666
529.3;0.014731;0.33;0.464241;0.443923;0.429331;0.402712;0.371906;0.331485;0.280406;0.225359;0.173422;0.134175
501.6;0.026159;0.38;0.531393;0.492497;0.472405;0.435429;0.389407;0.327616;0.259025;0.192689;0.133874;0.090522
901;0.04848;0.53;0.715734;0.643306;0.603833;0.536950;0.466929;0.385845;0.300040;0.219995;0.145538;0.092294
1060;0.021706;0.89;1.526149;1.427153;1.348084;1.211100;1.046194;0.858053;0.652485;0.471088;0.315156;0.210811
610;0.047018;0.12;0.419813;0.379040;0.363288;0.330101;0.291707;0.236687;0.173533;0.118765;0.073740;0.043639
1002.5;0.044641;0.67;1.092027;0.977250;0.906521;0.783356;0.657084;0.511628;0.377646;0.270440;0.182361;0.119619
907.8;0.051204;0.82;1.157419;1.016397;0.939099;0.820594;0.677917;0.509688;0.358474;0.238205;0.152601;0.096595
306;0.051399;0.79;0.291526;0.262361;0.244242;0.214871;0.180686;0.143531;0.106175;0.073376;0.046372;0.028199
842;0.024668;0.2;0.748288;0.704639;0.688033;0.652038;0.604451;0.531547;0.437000;0.333772;0.240807;0.169021
648.1;0.025468;0.86;0.976903;0.900909;0.840094;0.746615;0.632611;0.496306;0.370152;0.259470;0.172171;0.112844
1124.4;0.036151;0.45;0.989863;0.908293;0.860653;0.776041;0.678195;0.566014;0.443627;0.336246;0.237014;0.161634
301;0.026265;0.8;0.339764;0.315526;0.299002;0.270214;0.234953;0.192786;0.150688;0.109675;0.076804;0.052671
716.2;0.051592;0.79;0.850439;0.758370;0.699709;0.598794;0.484686;0.367314;0.263271;0.180339;0.115465;0.072910
681.9;0.050515;0.38;0.465950;0.422720;0.407588;0.375610;0.333262;0.276249;0.209919;0.146229;0.091481;0.054370
714.8;0.03785;0.6;0.736123;0.664783;0.622124;0.549902;0.475066;0.383772;0.296798;0.217542;0.147544;0.095969
993.1;0.023148;0.79;1.390493;1.283218;1.211569;1.086298;0.930068;0.750362;0.569096;0.407875;0.279790;0.189739
590.2;0.044028;0.12;0.436775;0.397869;0.381269;0.347097;0.302783;0.248662;0.183806;0.126468;0.078300;0.047430
1006.3;0.021683;0.16;0.789556;0.747036;0.736275;0.709202;0.673198;0.611928;0.524435;0.418899;0.308919;0.226705
724.2;0.032821;0.4;0.667042;0.613730;0.587292;0.539333;0.482573;0.405357;0.323272;0.241017;0.164108;0.108616
332.2;0.029228;0.22;0.350606;0.322695;0.307574;0.279471;0.244804;0.203305;0.155157;0.111284;0.072420;0.046836
